,Progress,Duration..in.seconds.,IC.response.,Sex,Gender,Class,Major,Ethnicity,Course2,AMAS.1,AMAS.2,AMAS.3,AMAS.4,AMAS.5,AMAS.6,AMAS.7,AMAS.8,AMAS.9,MSES.1,MSES.2,MSES.3,S.CA.1,S.CA.2,S.CA.3,S.CA.4,S.CA.5,S.CA.6,S.LT.1,S.LT.2,S.LT.3,S.LT.4,S.LT.5,S.LT.6,S.LT.7,S.DA.1,S.DA.2,S.DA.3,S.DA.4,S.DA.5,S.DA.6,S.DA.7,S.IA.1,S.IA.2,S.IA.3,S.IA.4,S.IA.5,S.IA.6,S.IA.7,S.D.1,S.D.2,S.D.3,S.D.4,S.D.5,S.D.6,S.D.7,S.RE.1,S.RE.2,S.RE.3,S.RE.4,S.RE.5,S.RE.6,S.RE.7,S.IA.1.1,S.IA.2.1,S.IA.3.1,S.IA.4.1,S.IA.5.1,S.IA.6.1,S.IA.7.1,T.1,T.2,T.3,T.4,T.5,T.6,T.7,T.8,T.9,T.10,T.11,T.12,MS.1,MS.2,MS.3,MS.4,MS.5,MS.6,MS.7,MS.8,MS.9,MS.10,MS.11,MS.12,CR.1,CR.2,CR.3,CR.4,CR.5,CR.6,CR.7,CR.8,CR.9,CR.10,CR.11,CR.12,Semester
420,97,1251,1,1,2,2,2,1,13,1,5,3,5,4,2,2,5,1,2,4,4,1,4,3,1,2,2,5,2,5,4,5,3,3,4,3,4,4,4,2,4,3,3,3,4,4,4,3,5,5,4,4,4,4,2,2,3,4,1,3,2,3,2,4,4,2,2,2,4,2,2,2,2,3,2,4,2,2,2,2,2,3,2,3,3,3,2,3,2,3,3,2,3,3,3,2,1,1,3,1,4,3,3,4,4,1
421,97,758,1,1,2,4,4,2,43,3,5,5,4,5,5,5,5,5,1,5,2,5,3,3,5,5,3,5,3,5,5,4,3,5,5,3,3,5,5,5,5,4,4,4,4,4,4,4,5,3,5,5,5,5,5,5,5,5,5,5,5,5,3,3,2,3,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,1,1,2,1,2,1,3,2,3,3,3,3,2,2,3,1,2,2,2,3,4,4,4,1
422,97,1123,1,1,5,4,4,4,10,3,5,3,5,5,3,3,3,4,2,5,2,3,2,2,2,3,2,3,2,2,2,2,2,2,4,3,3,3,4,2,2,4,3,3,2,2,3,2,4,3,3,2,3,2,2,3,2,3,3,3,2,2,3,4,3,1,3,4,3,2,2,2,2,4,4,2,2,2,2,2,4,1,2,1,2,3,2,3,2,3,2,2,3,3,3,2,2,1,3,2,3,2,3,4,4,1
423,97,1408482,1,1,2,2,2,1,5,1,4,2,5,5,4,4,5,3,5,3,5,5,5,5,5,5,5,5,5,5,4,5,5,3,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,4,4,5,5,5,4,5,1,2,1,5,5,2,5,4,2,2,5,2,4,5,1,4,4,4,4,2,2,2,2,2,1,2,3,2,1,3,3,4,3,3,1,1,1,1,2,4,4,4,4,1
425,97,1909,1,1,2,3,1,1,8,2,4,3,4,4,2,3,5,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,4,3,4,4,4,3,4,4,4,4,3,4,4,4,3,4,3,5,4,3,4,3,4,4,3,4,3,4,4,4,3,2,2,2,2,2,3,2,2,2,2,3,3,2,2,3,3,2,1,1,3,1,3,3,3,2,3,1,1,3,2,3,2,3,4,4,1
426,97,423,1,1,2,3,4,2,43,1,3,1,3,2,3,3,1,2,4,2,4,2,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,3,2,3,1,2,3,1,3,3,2,2,2,1,3,2,1,2,4,4,4,1
429,97,390,1,1,2,4,1,4,8,2,3,3,3,3,2,2,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,4,4,3,3,3,3,3,4,4,4,3,4,3,3,3,3,4,3,4,3,4,2,3,2,2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,3,3,2,1,3,3,3,3,2,2,2,2,2,2,2,2,3,4,1
430,97,4676,1,1,2,5,4,1,43,5,4,2,4,3,5,1,5,3,1,5,5,5,5,5,5,5,5,4,5,3,4,4,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,5,5,4,5,3,5,4,5,2,2,5,5,2,2,1,2,2,1,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,2,3,1,2,3,3,3,1,1,1,1,1,1,1,1,3,3,4,4,1
432,97,433,1,1,2,1,2,1,8,1,5,5,5,5,5,3,5,5,1,5,2,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,5,3,1,1,1,1,1,1,1,2,3,3,4,4,2,2,1,2,1,1,1,3,3,2,2,3,3,3,3,3,2,3,2,2,2,2,2,1,2,1,3,3,2,2,3,2,1,3,3,3,4,4,2,1,2,2,3,4,4,1,1,1
433,97,511,1,1,2,1,4,1,5,1,3,1,3,2,1,1,5,1,3,4,4,5,3,3,5,2,4,3,2,2,3,4,2,1,3,1,1,3,2,3,2,1,2,3,2,3,1,2,4,3,5,3,3,5,4,1,4,5,1,4,4,3,3,4,3,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,2,1,3,3,3,2,2,1,1,4,1,2,4,3,4,4,1
434,97,1400,1,1,2,1,1,4,15,1,4,2,4,3,2,1,5,2,3,4,3,2,3,4,2,4,3,5,4,4,4,5,4,2,3,4,3,4,3,2,3,3,4,4,3,4,3,4,5,4,4,4,4,4,4,3,2,4,3,2,3,4,3,3,3,4,4,4,4,4,2,2,2,4,2,5,1,1,1,1,2,1,1,3,3,3,2,1,2,3,3,3,2,3,3,3,2,2,3,2,3,3,4,4,4,1
435,97,552,1,1,2,1,1,1,8,2,4,1,5,3,1,1,3,4,2,4,4,3,2,2,2,4,4,3,4,4,4,3,3,2,4,4,3,4,3,1,4,4,2,4,4,4,4,3,4,4,4,3,4,4,4,3,2,4,2,2,2,2,1,3,2,3,3,4,4,2,2,4,4,2,2,4,1,3,1,1,4,3,2,1,1,3,2,1,1,3,3,3,2,3,2,3,1,1,3,4,4,1,1,1,1,1
436,97,218,1,1,2,2,3,6,5,4,2,3,NA,2,4,3,2,3,2,3,3,3,5,5,3,5,2,4,1,4,3,3,2,4,5,4,4,3,1,3,3,5,3,3,2,4,2,3,5,2,4,3,3,2,3,5,3,3,3,3,2,2,2,3,2,5,2,3,5,1,5,2,NA,2,2,2,3,NA,2,3,4,1,3,2,2,2,1,3,2,2,3,3,1,4,3,3,3,2,2,3,2,4,3,2,1,1
437,97,1065,1,2,1,1,4,1,16,1,4,4,5,3,3,1,2,3,2,4,3,2,1,2,2,1,2,3,1,2,1,3,3,3,2,2,3,3,4,4,4,3,3,2,4,3,2,3,3,3,2,3,4,4,3,3,2,3,2,2,2,2,2,3,3,3,2,2,2,2,4,4,2,2,4,4,1,3,4,3,2,2,2,1,3,2,2,1,3,2,3,3,3,4,3,3,2,2,3,3,3,3,3,3,3,1
441,97,362,1,1,2,2,1,2,7,5,5,3,NA,5,4,4,5,5,1,5,3,5,3,3,5,5,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,2,2,1,2,3,1,2,3,3,3,3,1,4,4,1,1,1,1,4,4,4,4,1,1
443,97,693,1,1,2,1,4,1,3,1,3,1,3,1,4,3,5,1,3,4,2,5,5,5,5,5,5,4,4,5,4,4,5,3,5,5,4,4,5,5,5,4,3,3,5,5,4,5,5,5,4,4,5,4,5,5,2,4,4,2,4,2,1,2,2,3,4,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,1,2,1,1,2,1,3,3,2,1,1,1,1,2,1,1,2,1,4,4,1
445,97,279,1,2,1,3,2,1,10,1,1,1,1,1,1,1,1,1,4,2,5,4,4,5,3,4,5,4,5,4,3,5,4,3,5,4,3,4,5,4,3,5,4,3,4,5,4,3,3,4,5,4,5,5,3,5,5,4,4,5,4,3,2,4,3,2,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,1,1,3,3,3,1,3,3,3,3,4,3,1,1,1,2,3,3,3,4,1
448,97,286,1,2,1,2,2,1,13,1,3,2,3,3,1,1,4,1,2,4,4,3,2,2,2,1,4,2,3,3,3,3,4,4,3,3,4,4,4,1,1,3,1,2,5,5,5,5,3,3,2,2,4,4,5,2,3,4,5,1,1,5,4,4,3,2,4,4,4,2,3,3,3,2,2,4,4,4,4,3,3,3,2,1,3,3,2,1,1,2,2,3,3,4,4,2,2,2,1,3,3,2,4,3,2,1
449,97,1675,1,1,2,3,4,1,43,1,4,3,5,3,1,1,5,1,3,3,5,3,2,3,3,4,4,2,2,3,3,2,4,2,4,4,3,4,3,4,3,5,3,4,5,5,5,4,5,4,4,4,5,5,4,5,4,5,5,4,5,4,2,4,3,4,4,3,5,3,4,4,4,2,3,3,2,4,3,3,5,3,2,2,2,1,2,3,3,2,1,3,1,2,2,1,1,1,3,3,3,1,2,3,3,1
450,97,1093,1,1,2,1,4,1,5,2,4,3,4,3,4,2,5,2,2,4,2,3,4,4,3,2,4,4,4,3,3,4,3,2,4,3,4,2,4,2,2,4,3,4,4,3,4,3,4,3,4,3,2,3,4,4,5,4,3,3,4,5,2,2,2,1,2,1,3,2,2,4,4,3,4,2,2,3,4,3,4,3,1,3,2,3,2,1,2,3,3,2,1,2,2,2,2,2,2,2,2,2,3,4,4,1
452,97,420,1,1,2,2,1,1,8,1,5,2,3,4,3,2,5,1,3,3,3,4,3,2,1,3,1,5,2,4,4,3,4,1,4,1,3,1,1,1,3,2,2,2,4,4,1,1,5,5,4,5,5,4,2,4,4,4,4,4,4,4,1,4,4,3,1,1,4,3,4,4,4,3,3,2,1,3,3,3,4,2,2,1,1,3,2,2,1,2,1,3,2,3,4,2,1,1,4,3,4,4,4,4,4,1
453,97,209,1,1,2,2,1,1,10,1,2,2,3,3,1,2,3,1,2,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,4,4,5,4,4,4,4,4,4,2,5,5,5,5,2,2,4,4,2,3,3,3,4,4,4,4,1,2,1,1,2,2,1,3,2,1,3,2,2,2,2,2,2,3,2,2,2,2,2,2,1
455,97,743,1,1,2,1,1,1,8,2,2,1,2,3,2,3,4,1,4,2,2,4,5,3,3,1,2,4,4,5,3,4,3,1,4,4,3,2,4,1,1,4,2,3,3,4,1,3,5,3,4,2,3,4,3,3,2,5,3,3,3,3,1,2,2,1,1,2,3,4,2,1,2,4,2,5,1,1,1,1,2,3,2,2,1,3,2,2,3,2,3,3,3,4,3,4,2,2,3,2,3,4,4,4,4,1
458,97,548,1,1,2,3,4,1,43,1,3,1,3,4,5,1,3,1,4,2,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,3,3,2,3,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
459,97,751,1,2,1,1,2,1,12,2,5,2,5,5,3,5,5,3,2,2,2,3,3,NA,2,3,3,2,3,3,3,2,2,3,3,3,3,3,3,2,3,4,3,3,3,4,2,2,4,3,3,3,2,2,3,3,2,3,4,4,3,2,3,3,3,3,2,3,3,3,4,4,4,2,5,2,3,4,4,4,4,2,1,1,1,3,2,1,3,2,3,3,3,4,4,4,3,3,3,3,3,3,4,4,2,1
461,97,478,1,1,2,1,4,1,3,2,3,3,4,3,2,3,4,3,3,4,3,4,2,3,3,4,2,4,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,2,4,2,3,3,4,2,3,4,3,4,4,3,3,4,2,3,3,3,3,3,2,2,1,3,1,2,1,3,2,3,3,3,4,4,3,2,3,3,3,3,4,4,4,4,1
462,97,1153,1,1,2,2,2,6,8,1,3,1,3,5,2,2,5,1,3,5,5,3,3,2,2,4,5,5,5,5,4,5,4,2,5,5,5,3,4,2,3,5,5,5,4,5,3,5,5,5,5,5,5,5,5,3,2,4,3,4,4,3,2,4,3,2,3,2,3,3,3,4,4,2,4,4,1,1,4,3,4,3,1,2,3,3,2,1,2,2,3,2,3,3,3,3,1,1,3,1,2,2,2,4,4,1
463,97,413,1,1,2,1,4,1,3,1,3,1,3,2,1,1,3,1,4,5,5,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,3,1,2,3,2,1,3,1,NA,2,2,2,2,2,2,2,2,2,2,2,1
464,97,282,1,1,2,1,2,1,5,1,3,1,4,3,1,1,5,1,3,3,4,2,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,1,4,3,3,3,3,4,4,3,2,2,3,1,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1
465,97,5012,1,1,2,3,2,1,44,1,4,4,4,5,5,2,5,4,2,5,2,5,5,5,4,4,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,4,5,5,5,3,3,3,4,2,4,2,3,4,4,4,4,3,1,2,2,1,2,1,1,2,1,2,1,2,2,1,1,1,2,1,1,2,3,4,4,1
466,97,1042,1,2,1,1,1,1,17,1,1,1,1,2,1,1,3,1,5,2,5,2,5,2,1,3,4,5,3,5,5,5,5,1,5,5,4,5,5,1,1,5,5,5,5,5,4,4,5,3,4,3,4,5,5,2,1,5,2,1,5,1,2,1,1,3,4,2,2,3,3,2,2,4,2,5,1,1,1,1,1,3,2,2,2,3,3,2,2,3,2,3,2,4,3,4,1,1,3,1,3,4,4,4,4,1
467,97,624,1,1,2,1,2,4,13,1,3,1,2,4,1,1,5,2,5,4,4,3,4,1,4,1,3,4,1,2,2,3,2,1,4,3,3,4,3,1,2,4,2,2,2,2,1,2,4,4,5,1,2,4,3,3,2,4,3,2,2,2,4,4,1,1,2,3,2,3,4,2,2,3,3,3,2,2,2,2,2,1,1,1,2,3,2,3,3,3,2,2,3,3,3,3,2,2,2,2,2,2,2,4,4,1
472,97,449,1,1,2,2,2,1,13,2,4,1,5,5,3,4,5,4,4,2,4,1,1,1,1,1,1,3,1,3,1,2,1,1,1,NA,5,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,4,3,2,4,4,4,1,3,5,1,2,1,1,4,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,1,2,2,1,2,1,3,3,3,2,3,1,1,3,1,3,1,2,4,4,1
473,97,591,1,1,2,2,2,1,17,3,4,1,4,2,1,4,NA,1,2,3,3,3,3,4,1,2,1,3,3,4,5,5,5,1,5,4,5,4,4,1,2,3,4,5,5,5,3,5,2,5,5,3,3,5,5,2,4,5,3,1,2,4,1,1,1,1,3,1,3,2,2,2,2,4,2,3,2,2,2,2,2,3,2,2,2,1,2,2,3,2,3,3,3,3,4,3,1,1,3,1,3,3,3,4,4,1
475,97,197,1,2,1,1,4,1,3,2,5,1,5,5,5,3,5,5,4,5,5,3,4,2,5,5,2,1,5,3,4,4,2,3,3,3,4,2,2,2,4,1,1,5,5,4,4,3,2,4,4,2,3,3,2,2,2,4,4,4,4,4,1,1,5,5,5,4,3,2,NA,4,2,4,4,5,5,3,3,3,NA,1,1,2,2,1,1,2,1,2,3,1,1,3,2,3,1,3,2,3,4,2,3,2,3,1
476,97,927,1,1,2,4,3,1,10,1,3,2,4,5,2,3,5,1,1,5,2,1,2,3,1,1,1,4,3,3,2,4,3,4,4,4,4,4,3,3,2,4,4,4,4,4,4,4,3,2,4,4,4,4,4,2,3,4,3,3,4,4,5,5,2,3,2,2,3,3,2,2,2,3,3,4,1,1,1,1,1,3,2,3,2,3,2,1,3,2,1,3,3,3,3,3,1,1,1,1,4,2,1,2,2,1
478,97,776,1,1,2,2,2,1,13,2,5,2,4,4,4,2,5,3,3,4,3,1,1,1,1,1,1,2,1,3,2,2,2,1,2,2,2,2,2,1,1,2,3,3,3,2,2,2,3,2,3,2,1,3,2,2,3,2,2,1,3,2,1,2,2,2,2,1,2,3,3,4,4,2,4,3,3,4,3,3,3,3,2,1,2,3,2,3,3,2,1,3,3,2,2,2,2,1,3,1,2,3,3,1,3,1
479,97,896,1,2,1,2,1,1,7,1,5,3,5,5,3,5,5,4,1,5,4,5,5,5,5,4,4,5,5,5,4,5,5,5,5,4,5,4,3,1,4,4,2,5,4,5,4,5,5,5,4,3,5,5,5,5,5,5,4,5,4,5,1,2,1,1,1,4,5,5,2,1,1,5,1,5,1,1,1,1,2,1,2,1,3,1,2,1,1,3,2,3,3,4,3,4,1,1,4,1,4,3,4,4,4,1
480,97,716,1,2,1,1,2,1,8,1,2,1,3,3,1,1,3,1,5,2,4,4,4,4,3,4,4,5,4,4,5,4,5,3,4,4,4,4,4,4,4,5,5,4,5,4,4,5,5,4,4,4,5,4,5,5,4,5,4,5,5,5,4,4,2,4,4,5,5,4,2,2,2,4,2,2,2,2,2,2,2,1,2,2,1,3,1,1,3,3,1,2,3,3,4,3,4,4,3,4,3,4,2,3,3,1
482,97,433,1,1,2,2,4,1,43,1,2,1,2,3,1,1,4,2,4,3,4,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,4,5,4,5,5,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,3,3,3,4,4,2,3,4,4,4,4,2,4,2,4,4,4,4,4,3,2,1,3,3,2,1,3,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1
483,97,341,1,2,1,1,2,1,8,1,3,2,3,1,1,2,2,1,4,3,2,3,5,4,4,2,3,4,3,3,4,5,5,5,4,4,3,2,4,4,4,4,3,3,4,5,5,3,4,4,4,4,4,4,3,5,5,4,3,5,5,4,2,2,4,3,3,1,5,3,2,4,3,2,3,3,1,1,1,3,2,3,2,2,2,1,2,3,3,3,2,2,3,2,1,1,2,3,2,2,2,3,3,1,1,1
484,97,3143,1,2,1,1,2,1,7,1,1,1,3,5,1,1,3,1,5,1,5,5,5,5,3,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,3,5,5,5,5,5,1,1,1,3,3,4,1,1,1,1,1,1,2,2,1,3,2,2,3,3,2,2,3,4,2,2,2,3,2,3,3,4,4,4,4,1
486,97,1959,1,1,2,2,4,1,5,1,3,1,3,4,4,2,5,2,2,4,4,4,3,2,1,1,3,3,3,3,2,4,4,1,3,2,3,3,4,1,1,4,3,4,3,4,5,3,5,5,4,3,3,4,4,2,3,4,1,3,2,3,1,3,3,3,3,1,1,5,5,5,5,1,5,3,1,5,1,5,5,1,1,1,3,1,1,1,2,1,1,3,3,3,2,2,2,3,4,2,3,4,4,4,4,1
487,97,240,1,2,1,1,1,1,12,2,3,1,2,2,1,1,5,1,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,3,5,4,5,5,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,3,3,3,3,NA,3,3,4,3,3,4,3,3,3,3,1,3,2,1,2,2,3,1,3,3,2,2,3,3,1,3,3,2,4,4,4,1
488,97,564,1,1,3,1,1,1,8,3,2,4,4,5,2,1,4,3,2,4,4,4,4,3,2,3,3,4,3,3,3,4,4,2,3,2,4,4,3,1,2,3,4,4,4,3,3,4,4,3,3,3,3,3,4,3,4,3,3,4,4,5,2,3,3,2,3,2,3,4,4,4,5,2,4,3,3,4,4,4,4,3,1,1,2,1,2,3,2,2,3,3,3,3,3,4,2,2,3,2,4,3,4,4,4,1
489,97,468,1,1,2,2,1,1,16,1,5,2,5,5,3,2,5,3,3,5,5,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,2,1,3,1,1,1,1,1,2,1,1,1,2,1,5,5,5,5,1,5,3,3,3,3,3,5,3,2,1,1,2,2,2,2,2,3,3,3,3,4,3,2,1,2,2,2,3,3,4,4,1
490,97,318,1,2,1,3,2,1,13,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,1
491,97,1225,1,1,2,1,2,1,13,2,4,2,3,4,4,2,5,3,3,3,4,2,3,2,1,2,2,2,2,3,3,3,4,1,4,3,3,4,4,4,4,3,3,4,4,4,3,3,4,3,5,4,4,4,3,3,4,4,2,3,2,4,2,2,3,2,3,2,3,3,2,2,2,4,3,3,3,2,2,3,3,1,2,2,2,3,2,1,3,2,2,3,1,4,3,3,2,2,3,3,3,4,4,4,4,1
492,97,611,1,1,2,4,2,1,13,1,5,1,5,3,4,2,5,1,2,4,3,1,3,4,1,3,2,4,3,3,2,3,3,3,2,4,4,4,3,3,2,3,4,2,4,4,2,4,4,5,5,1,2,2,3,2,2,5,2,3,3,4,2,3,2,1,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,1,1,3,3,1,3,1,3,2,3,3,4,4,4,3,2,4,3,1,3,4,4,4,1
495,97,580,1,1,2,1,2,1,7,1,1,2,2,2,1,1,1,1,5,1,4,3,3,4,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,3,5,4,2,2,2,2,2,2,2,2,3,1,2,1,1,2,3,2,3,3,1,3,1,1,1,1,1,4,3,1,3,2,4,2,1
496,97,895,1,1,2,3,1,6,8,3,5,3,5,5,3,2,5,5,1,5,2,4,2,2,1,1,2,3,2,2,3,2,1,4,2,2,2,3,3,1,1,3,2,2,5,5,1,2,4,1,5,1,5,4,4,1,1,3,1,2,2,2,1,3,3,3,4,2,4,5,4,4,3,3,NA,2,4,4,4,4,4,1,2,1,2,2,2,1,1,2,3,3,1,3,3,3,3,1,2,2,2,1,4,4,4,1
499,97,603,1,1,2,5,3,1,10,1,2,2,2,2,2,1,4,1,4,3,3,1,3,3,1,2,1,1,3,1,3,2,3,1,4,4,4,4,4,1,3,4,3,3,4,3,1,3,4,4,2,2,3,2,2,4,1,4,3,1,1,1,1,4,1,3,3,1,5,4,3,3,3,2,2,2,1,2,2,4,4,3,2,3,3,3,2,2,1,3,1,3,3,4,3,2,1,1,3,1,4,4,4,4,4,1
501,97,655,1,2,1,3,1,1,15,1,5,3,5,4,2,2,5,2,4,3,5,3,2,3,1,1,3,2,2,3,4,5,3,3,3,4,4,3,5,2,3,4,4,3,4,3,2,4,3,4,4,4,3,4,5,3,1,2,2,2,4,1,2,1,3,2,2,5,3,2,1,1,1,5,2,3,2,1,1,1,1,3,3,3,3,1,2,3,3,2,3,1,3,3,4,1,2,1,1,2,3,3,4,4,4,1
502,97,230,1,2,1,1,4,2,5,3,2,4,3,3,4,3,4,4,1,2,1,4,3,3,5,4,4,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,1,NA,1,1,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,1
503,97,427,1,1,2,2,3,2,8,2,3,1,3,3,1,1,3,1,1,5,1,3,3,3,3,3,3,1,1,4,1,1,3,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,4,3,3,1,1,1,1,1,1,2,2,3,3,1,3,3,2,1,2,3,4,3,3,2,2,3,2,NA,3,3,3,3,1
504,97,657,1,1,2,1,3,1,10,3,4,3,4,4,3,3,5,4,2,4,4,2,1,2,1,1,2,2,3,4,2,3,2,1,4,3,2,4,4,1,1,3,3,4,4,4,4,3,4,4,3,3,3,3,3,1,1,4,1,3,3,2,1,2,4,2,1,1,2,4,4,4,4,2,4,2,3,3,4,4,4,3,1,2,3,3,2,3,1,2,2,3,3,3,2,1,1,1,2,1,4,4,4,4,4,1
505,97,1291,1,2,5,1,4,1,6,2,2,1,2,4,1,2,5,2,3,4,4,1,2,1,3,2,2,1,3,3,3,2,3,1,1,3,2,2,2,1,1,3,3,2,1,3,4,3,4,4,5,1,3,2,3,3,1,4,3,2,4,3,1,5,5,1,1,1,1,3,4,4,4,2,4,4,2,3,4,4,4,3,2,1,1,3,2,3,3,3,1,2,2,3,3,3,3,2,4,3,3,4,4,4,4,1
506,97,591,1,1,2,3,3,2,10,1,1,1,3,2,2,2,2,2,2,5,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,1,1,2,1,3,2,3,2,2,2,2,3,3,3,3,3,3,3,1
508,97,149,1,2,1,3,2,1,1,2,3,2,4,2,2,2,1,3,5,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,5,NA,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,3,2,3,2,1,1,3,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1
510,97,507,1,1,2,3,4,1,5,1,4,3,4,4,2,2,5,2,3,2,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,2,4,3,5,5,4,3,3,4,2,2,2,2,2,2,3,3,4,3,2,2,4,3,2,2,2,2,2,2,1,3,2,1,2,3,1,2,2,3,3,3,3,4,2,2,3,3,2,4,4,4,4,1
513,97,533,1,1,2,2,3,1,10,4,5,3,5,5,4,2,5,4,3,3,4,1,1,1,1,2,4,2,2,4,1,4,2,2,4,4,2,2,4,1,1,2,4,3,2,2,3,3,5,5,5,5,5,5,5,2,1,5,4,1,3,1,1,1,2,1,3,1,2,3,5,5,3,2,3,3,2,3,2,2,2,3,2,2,2,1,2,1,3,2,1,3,1,3,3,2,1,1,3,1,3,3,3,4,4,1
515,97,660,1,1,2,3,3,1,10,1,3,1,3,3,1,2,4,2,4,3,4,3,3,4,1,1,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,4,5,4,4,4,4,4,4,3,1,4,3,1,4,1,1,1,1,3,3,4,4,2,2,2,2,3,2,4,2,2,2,2,2,2,2,2,1,3,2,1,1,3,1,3,3,4,3,3,1,1,1,1,4,3,4,4,4,1
